developer,año,price,contador
Blue Isle Studios,2014.0,4.99,1
Lavaboots Studios,2014.0,14.99,1
Desert Owl Games LLC,2014.0,0.0,1
Orange_Juice,2014.0,1.99,1
"CyberConnect2 Co., Ltd.",2014.0,1.99,1
Paradox Development Studio,2014.0,14.99,1
"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",2014.0,39.99,1
Zotnip,2014.0,4.99,1
Zotnip,2014.0,2.99,1
"CyberConnect2 Co., Ltd.",2014.0,1.99,1
Ubisoft - San Francisco,2014.0,2.99,1
"United Front Games,Feral Interactive (Mac)",2014.0,29.99,1
"Gravvit Ltd,Forbes  Consult Ltd",2014.0,79.99,1
"Gravvit Ltd,Forbes  Consult Ltd",2014.0,99.99,1
Toco Games,2014.0,7.99,1
Degica,2014.0,9.99,1
Extend Studio,2014.0,9.99,1
"Degica,Thalzon",2014.0,14.99,1
Degica,2014.0,24.99,1
polynation games ltd,2014.0,19.99,1
9heads Game Studios,2014.0,9.99,1
"Degica,Gyrowolf",2014.0,19.99,1
"Archeia,Degica",2014.0,29.99,1
Junction Point,2012.0,19.99,1
Behaviour Interactive,2013.0,19.99,1
Avalanche Software,2011.0,19.99,1
"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,39.99,1
Behaviour Interactive Inc.,2012.0,19.99,1
Avalanche Software,2011.0,19.99,1
"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,3.99,1
Virtual Railroads,2014.0,19.99,1
Victory Works,2014.0,19.99,1
Eurocom Entertainment Software,2007.0,19.99,1
Black Forest Games,2014.0,7.99,1
Square Enix,2014.0,15.99,1
Rat King Entertainment,2014.0,8.99,1
Rat King Entertainment,2014.0,14.99,1
Grundislav Games,2014.0,9.99,1
"MicroProse Software, Inc",1990.0,6.99,1
"MicroProse Software, Inc",1987.0,6.99,1
"MicroProse Software, Inc",1994.0,6.99,1
Fakt Software,2014.0,2.99,1
Zeppelin Studio,2014.0,8.99,1
Carenado,2014.0,24.99,1
Crytek,2014.0,19.99,1
Smack Down Productions,2012.0,6.99,1
SCS Software,2014.0,0.99,1
Experimental Gamer Studios,2014.0,8.99,1
Black Rock Studio,2010.0,19.99,1
Planet Moon Studios,2010.0,19.99,1
GameStar,2010.0,19.99,1
Etranges Libellules Studios,2010.0,19.99,1
Griptonite Games,2009.0,19.99,1
Traveller's Tales,2011.0,19.99,1
Eurocom,2011.0,19.99,1
Coreplay,2010.0,2.99,1
Allegorithmic,2014.0,49.99,1
Vine,2014.0,9.99,1
Ubisoft,2014.0,14.99,1
Lab Zero Games,2014.0,1.99,1
Carenado,2014.0,24.99,1
BlueLine Games,2014.0,9.99,1
Arrowhead Game Studios,2014.0,19.99,1
Italic Pig,2014.0,9.99,1
Icarus Games,2014.0,6.99,1
Deck13 Hamburg,2014.0,19.99,1
"RO2/RS Community,Tripwire Interactive",2014.0,0.0,1
"RO2/RS Community,Tripwire Interactive",2014.0,0.0,1
"CyberConnect2 Co., Ltd.",2014.0,1.99,1
"Moss Co., Ltd.",2014.0,9.99,1
"German Airports Team,Aerosoft GmbH",2014.0,29.99,1
Deck 13,2016.0,4.99,1
Qwiboo Ltd,2014.0,1.99,1
Green Lava Studios,2014.0,14.99,1
Kerberos Productions Inc.,2014.0,1.99,1
NeocoreGames,2014.0,2.99,1
Kerberos Productions Inc.,2014.0,3.99,1
Sixteen Tons Entertainment,2006.0,4.99,1
Fragment Production Ltd,2014.0,9.99,1
The Astronauts,2014.0,9.99,1
The Astronauts,2014.0,19.99,1
Delphine Software,1999.0,4.99,1
Demon Wagon Studios,2014.0,5.99,1
"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon",2012.0,29.99,1
WarfareSims,2014.0,79.99,1
Little Green Men Games,2014.0,34.99,1
Infinitap Games,2014.0,14.99,1
Phigames,2014.0,9.99,1
Breakfall,2014.0,11.99,1
Housemarque,2014.0,9.99,1
Sarepta studio,2014.0,14.99,1
Haemimont Games,2014.0,3.99,1
Stainless Games Ltd,1998.0,9.99,1
Proxy Studios,2014.0,9.99,1
"Turtle Cream,PokPoong Games",2014.0,3.99,1
Orion Games,2006.0,3.99,1
SDP Games,2014.0,9.99,1
Aldorlea Games,2014.0,5.99,1
"Gravvit Ltd,Forbes  Consult Ltd",2014.0,11.99,1
Confused Pelican,2014.0,8.99,1
"Gravvit Ltd,Forbes  Consult Ltd",2014.0,17.99,1
"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,12.99,1
"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,29.99,1
"Degica,Tyler Warren",2014.0,7.99,1
"Degica,Michael Galefire",2014.0,9.99,1
"Degica,Murray Atkinson",2014.0,19.99,1
Shaman Games Studio,2011.0,4.99,1
id Software,2010.0,9.99,1
Shaman Games Studio,2012.0,4.99,1
"Square Enix,DotEmu SAS.",2014.0,15.99,1
Flow Combine,2014.0,9.99,1
Saibot Studios,2014.0,9.99,1
"Traveller's Tales,Feral Interactive (Mac)",2014.0,1.99,1
PGN Inc,2014.0,49.99,1
Rebellion,2014.0,6.99,1
Harebrained Schemes,2014.0,14.99,1
Terri Vellmann,2014.0,2.99,1
Fugazo,2014.0,19.99,1
Dovetail Games,2014.0,12.99,1
"Degica,Scythuz",2014.0,9.99,1
Degica,2014.0,7.99,1
Katauri,2014.0,2.99,1
Dovetail Games,2014.0,12.99,1
Degica,2014.0,19.99,1
Degica,2014.0,9.99,1
Degica,2014.0,9.99,1
"Enterbrain,Joel Steudler",2014.0,19.99,1
IDHAS Studios,2013.0,0.0,1
CBE Software s.r.o.,2014.0,19.99,1
Rail Slave Games,2014.0,4.99,1
Slitherine Ltd.,2014.0,39.99,1
"Ian MacLarty,Jon Kerney",2014.0,2.99,1
Ageod,2014.0,39.99,1
Keen Games,2014.0,2.99,1
URSE Games,2007.0,3.99,1
Nordcurrent,2014.0,9.99,1
ClockStone,2014.0,9.99,1
Backstab Games,2014.0,4.99,1
Microids,2005.0,4.99,1
Matthew Brown,2014.0,4.99,1
LGK Games,2014.0,9.99,1
LGK Games,2014.0,2.99,1
"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,2.99,1
Conrad Nelson,2014.0,4.99,1
Hanako Games,2010.0,9.99,1
rondomedia GmbH,2014.0,9.99,1
Urban Games,2014.0,19.99,1
Elijah Newman-Gomez,2014.0,0.0,1
Rebellion,2014.0,3.99,1
"Mediatonic,Hato Moa,The Irregular Corporation",2014.0,9.99,1
Traptics,2014.0,4.99,1
On The Level Game Studios,2014.0,1.99,1
Capcom Game Studio Vancouver,2014.0,29.99,1
Digital Train Model,2014.0,19.99,1
Uber Entertainment,2014.0,34.99,1
Lightmare Studios,2014.0,0.0,1
Tiny Lab Productions,2014.0,5.99,1
Shawn Beck,2014.0,7.99,1
Razorworks,2006.0,4.99,1
Razorworks,2005.0,4.99,1
The Indie Forge,2014.0,4.99,1
Razorworks,2008.0,4.99,1
Double Fine Productions,2014.0,13.37,1
4HEAD Studios,2002.0,9.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,3.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,3.99,1
Milestone S.r.l.,2014.0,1.99,1
Eko Software,2014.0,4.99,1
Infinity Ward,2014.0,14.99,1
Hyper Hippo Games,2014.0,2.99,1
United Independent Entertainment GmbH,2004.0,9.99,1
Lexis Numérique,2014.0,9.99,1
Force Of Habit,2014.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",,24.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
WildTangent,2009.0,7.99,1
Team Reptile,2014.0,13.99,1
Artifex Mundi,2014.0,9.99,1
Dovetail Games,2014.0,19.99,1
"Relic Entertainment,The Great War 1918 Development Team",2013.0,0.0,1
Interbellum team,2014.0,9.99,1
Psychic Software,2014.0,0.0,1
Timbre Interactive,2015.0,14.99,1
Haruneko Entertainment,2014.0,4.99,1
David OReilly,2014.0,0.99,1
"Arcen Games, LLC",2014.0,4.99,1
SFB Games,2014.0,6.99,1
dtp Entertainment,2012.0,14.99,1
Spearhead Games,2014.0,189.96,1
Spearhead Games,2014.0,29.99,1
Spearhead Games,2014.0,49.99,1
Capcom,2014.0,3.99,1
Flump Studios,2014.0,0.0,1
Spearhead Games,2014.0,9.99,1
Capcom,2014.0,3.99,1
Capcom,2014.0,3.99,1
SuckerFree Games,2014.0,3.99,1
Capcom,2014.0,3.99,1
Capcom,2014.0,3.99,1
Games Hut,2014.0,9.99,1
Piranha Bytes,2014.0,14.99,1
N3V Games,2014.0,7.99,1
"RedLynx, in collaboration with Ubisoft Shanghai, Ubisoft Kiev",2014.0,4.99,1
Vexel Games,2014.0,6.99,1
Eagle Dynamics SA,2014.0,49.99,1
Scott Cawthon,2014.0,4.99,1
"Ludeme Games,Sirlin Games",2014.0,5.99,1
1C-SoftClub,2014.0,12.99,1
N3V Games,2014.0,14.99,1
Warlock Arts,2014.0,9.99,1
Biart Company LLC,2014.0,14.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,17.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,17.99,1
"MR-Software GbR,Rolf Westphalen",2014.0,19.99,1
Cosmic Cow LLC,2014.0,0.0,1
Vagabond Dog,2014.0,0.0,1
Creative Assembly,2014.0,2.99,1
SCS Software,2014.0,4.99,1
Pentavera,2014.0,9.99,1
Noble Empire Corp.,2014.0,9.99,1
"Sunstone Games, LLC.",2014.0,4.99,1
Capcom,2014.0,3.99,1
Capcom,2014.0,3.99,1
Capcom,2014.0,3.99,1
Capcom,2014.0,3.99,1
Winter Wolves,2009.0,9.99,1
SMG Studio,2014.0,7.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,5.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,7.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,9.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,7.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,2.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,12.99,1
Capcom,2014.0,29.99,1
Dovetail Games,2014.0,19.99,1
Cateia Games,2014.0,6.99,1
"Polynetix Studio,WIWD Development",2011.0,9.99,1
Ganz,2014.0,0.0,1
Winged Pixel Inc.,2014.0,14.99,1
Brilliant Skies Ltd.,2014.0,19.99,1
"Castle Pixel, LLC.",2014.0,4.99,1
Polynetix Studio,2007.0,9.99,1
TML-Studios,2009.0,9.99,1
Katauri,2014.0,0.0,1
Bedtime Digital Games,2014.0,5.99,1
DR Studios,2014.0,0.0,1
"QUICKTEQUILA,Calum Bowen",2014.0,2.99,1
Winter Wolves,2011.0,14.99,1
Katauri,2014.0,9.99,1
Katauri,2014.0,24.99,1
VooFoo Studios,2014.0,9.99,1
RailSimulator.com,2014.0,19.99,1
Keen Games,2014.0,0.99,1
Keen Games,2014.0,2.99,1
Keen Games,2014.0,4.99,1
"QUByte Interactive,Commotion Games Pty Ltd",2014.0,9.99,1
Dead Shark Triplepunch,2014.0,0.0,1
Rebellion,2014.0,3.99,1
The Working Parts,2014.0,1.99,1
Minicore Studios,2014.0,4.99,1
TAD Productions AB,2014.0,19.99,1
Ice Water Games,2014.0,15.0,1
TickTock Games,2014.0,12.99,1
Masthead Studios Ltd,2014.0,0.0,1
Rake in Grass,2014.0,9.99,1
Stegersaurus Software Inc.,2014.0,4.99,1
Actalogic,2014.0,19.99,1
777 Studios,2014.0,14.99,1
Screwy Lightbulb,2014.0,8.99,1
Clickteam,2014.0,69.99,1
"Screwy Lightbulb,Abstraction",2014.0,4.99,1
Codemasters Digital,2014.0,6.99,1
Mouldy Toof Studios,2014.0,7.99,1
UIG International GmbH,2014.0,19.99,1
Vitali Kirpu,2015.0,9.99,1
Infinity Ward,2014.0,1.99,1
QUICKTEQUILA,2014.0,5.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,3.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,3.99,1
Infinity Ward,2014.0,1.99,1
Relic Entertainment,2014.0,3.99,1
Pyrodactyl,2014.0,6.99,1
Pyrodactyl,2014.0,14.99,1
Apparition Games,2014.0,4.99,1
XYZ Visuals,2014.0,29.99,1
Retro Army Limited,2014.0,4.99,1
Haemimont Games,2014.0,3.99,1
Idea Factory,2014.0,14.99,1
Targem Games,2006.0,4.99,1
Deconstructeam,2014.0,9.99,1
Rampant Games,2014.0,11.99,1
Nomad Games,2014.0,1.99,1
Dovetail Games,2014.0,19.99,1
Graviteam,2014.0,14.99,1
Dan Walters,2014.0,1.99,1
@unepic_fran,2014.0,12.99,1
Shaman Games Studio,2014.0,6.99,1
Eversim,2014.0,12.99,1
Creability,2014.0,0.0,1
Touz,2014.0,14.99,1
JForce Games,2014.0,0.99,1
Winter Wolves,2013.0,18.99,1
"The Software Farm,Sunlight Games,Sierra Entertainment",1988.0,5.99,1
"Trion Worlds, Inc.",2014.0,49.99,1
Wolverine Studios,2014.0,19.99,1
"Roll7,General Arcade",2014.0,12.99,1
"Trion Worlds, Inc.",2014.0,19.99,1
Robotality,2014.0,12.99,1
Alfred Lam,2012.0,4.99,1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,11.99,1
Stainless games,2014.0,4.99,1
Stainless Games,2014.0,4.99,1
Stainless Games,2014.0,4.99,1
Gunnar Games,2013.0,14.99,1
Section Studios,2014.0,0.99,1
Dovetail Games,2014.0,19.99,1
Dovetail Games,2014.0,19.99,1
Extend Studio,2014.0,14.99,1
Fixpoint Productions Ltd.,2014.0,4.99,1
CI Games,2014.0,4.99,1
Wales Interactive,2014.0,2.99,1
Monolith Productions,1998.0,4.99,1
Monolith Productions,1998.0,4.99,1
Just A Pixel Ltd.,2014.0,12.99,1
BlueEagle Productions,2014.0,2.99,1
initials,2012.0,4.99,1
MeshTools,2014.0,19.99,1
Dovetail Games,2014.0,19.99,1
Johansteam,2014.0,39.99,1
Infamous Quests,2014.0,9.99,1
Aldorlea Games,2014.0,5.99,1
Graviteam,2014.0,14.99,1
Tap It Games,2013.0,9.99,1
RealAxis Software,2014.0,1.99,1
Cranberry Production,2014.0,9.99,1
Tlön Studios,2013.0,2.99,1
Idea Factory,2014.0,4.99,1
Room 8 Studio,2014.0,3.99,1
Tlön Studios,2013.0,1.99,1
Ionising Software,2014.0,9.99,1
Hexage,2014.0,4.99,1
Teyon,2014.0,4.99,1
Choice of Games,2014.0,0.99,1
Choice of Games,2014.0,3.99,1
Dream Up,2011.0,4.99,1
Team 6 Studios,2007.0,4.99,1
ACE Team,2014.0,4.99,1
"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,2.99,1
ACE Team,2014.0,14.99,1
Deep Silver Volition,2014.0,19.99,1
Icarus Games,2014.0,6.99,1
"Moonshark, Inc.",2014.0,6.99,1
Aperture Tag Team,2014.0,4.99,1
Kerberos Productions Inc.,2014.0,9.99,1
WayForward,2014.0,9.99,1
Autumn Moon,2008.0,19.99,1
SCS Software,2014.0,1.99,1
Hyper Hippo Games,2014.0,2.99,1
ViWo Games,2014.0,3.99,1
Wonderfling,2014.0,4.99,1
Night Light Interactive,2014.0,9.99,1
Super Duper Garrett Cooper,2014.0,14.99,1
Pixelatto,2014.0,9.99,1
Night Light Interactive,2014.0,4.99,1
Orange_Juice,2014.0,5.99,1
Bojan Brbora,2014.0,2.99,1
Orange_Juice,2014.0,5.99,1
Reality Twist GmbH,2014.0,17.99,1
Morgopolis Studios,2014.0,2.99,1
Konsordo,2014.0,4.99,1
"Kritzelkratz 3000,JoWooD",2003.0,4.99,1
ClockStone,2014.0,9.99,1
Elder Games,2014.0,6.99,1
Reload Game Studio,2014.0,4.99,1
Zombie Studios,2004.0,6.99,1
Vivid Games S.A.,2014.0,4.99,1
KOG,2014.0,0.0,1
Tripwire Interactive,2014.0,5.99,1
Tripwire Interactive,2014.0,7.99,1
Best Way,2004.0,4.99,1
Kitfox Games,2014.0,14.99,1
Victory Works,2014.0,19.99,1
"Fancy Bytes, Reactor",2014.0,5.99,1
"Bat Country Games, LLC",2014.0,2.99,1
Ageod,2013.0,39.99,1
Legend Studio,2014.0,4.99,1
Infinity Ward,2014.0,14.99,1
Ageod,2014.0,19.99,1
Dovetail Games,2014.0,19.99,1
I Fight Bears,2014.0,3.99,1
DQ Team,2014.0,4.99,1
Dovetail Games,2009.0,4.99,1
X-Legend,,0.0,1
The Mustard Corporation,2014.0,9.99,1
d3t,2014.0,4.99,1
TickTock Games,2014.0,6.99,1
Jugilus,2014.0,4.99,1
TORaIKI,2013.0,4.99,1
STUDIO RADI-8,2014.0,0.0,1
Smartly Dressed Games,2014.0,4.99,1
Trickster Face,2014.0,4.99,1
DarkElite,2014.0,4.99,1
Gentleman Squid Studio,2014.0,5.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,3.99,1
MADia Entertainment,2001.0,3.99,1
SCS Software,2014.0,0.99,1
Tomoaki Sugeno,2014.0,1.99,1
Ubisoft,2014.0,6.99,1
Ubisoft Montpellier,2014.0,14.99,1
Fakt Software,2014.0,2.99,1
Big Ant Studios,2014.0,39.99,1
Yacht Club Games,2014.0,24.99,1
Elder Games,2014.0,6.99,1
Idea Factory,2014.0,6.99,1
"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0,39.99,1
Rebellion,2014.0,29.99,1
Rebellion,2014.0,29.99,1
Rebellion,2014.0,9.99,1
Spicy Tails,2014.0,12.99,1
Choice of Games,2013.0,0.99,1
Choice of Games,2013.0,0.99,1
Choice of Games,2012.0,4.99,1
Choice of Games,2012.0,0.99,1
Noble Empire Corp.,2014.0,9.99,1
SCS Software,2014.0,0.99,1
"Concave Studio,Colorful Media,Emagica",2014.0,1.99,1
10tons Ltd,2014.0,13.99,1
Winter Wolves,2009.0,9.99,1
Stolen Couch Games,2014.0,4.99,1
Nomad Games,2014.0,4.99,1
Artery Games,2014.0,3.99,1
Ronimo Games,2014.0,4.99,1
Idea Factory,2014.0,5.99,1
White Paper Games,2014.0,14.99,1
Josh Tam Universe,2014.0,3.99,1
Dovetail Games - Trains,2014.0,12.99,1
Twelve Games,2014.0,4.99,1
Access Software,1994.0,9.99,1
Access Software,1989.0,5.99,1
Access Software,1998.0,9.99,1
Access Software,1991.0,5.99,1
Access Software,1996.0,9.99,1
Oovee® Game Studios,2014.0,14.99,1
Idea Factory,2014.0,6.99,1
Passtech Games,2014.0,14.99,1
NeocoreGames,2014.0,4.99,1
NeocoreGames,2014.0,14.99,1
Excalibur,2014.0,4.99,1
Frogdice,2014.0,9.99,1
Bane Games,2014.0,7.99,1
"RVL Games,exosyphen studios",2014.0,1.99,1
Wastelands Interactive,2014.0,9.99,1
Turnopia,2014.0,19.99,1
Hammer Labs,2013.0,9.99,1
Juicy Beast Studio,2014.0,3.99,1
Freedom Factory,2014.0,14.99,1
"SkyBox Labs,Big Huge Games",2014.0,19.99,1
Different Tuna,2014.0,7.99,1
Droqen,2012.0,6.99,1
Lesta Studio,2003.0,1.99,1
TML-Studios,2014.0,14.99,1
Curious Panda Games,2014.0,4.99,1
Shorebound Studios,2014.0,7.99,1
Shorebound Studios,2014.0,2.99,1
"Holy Warp,Black Wing Foundation",2014.0,4.99,1
bumblebee,2014.0,14.99,1
InterAction studios,2014.0,4.99,1
Eclipse Games,2014.0,9.99,1
Puuba,2014.0,4.99,1
"Puuba,Christopher Hoag",2014.0,4.99,1
Darkling Room,2008.0,9.99,1
Schell Games,2014.0,9.99,1
United Independent Entertainment GmbH,2014.0,9.99,1
MC2,2004.0,4.99,1
SFB Games,2014.0,4.99,1
Winter Wolves,2008.0,5.99,1
30.06 Studios Ltd,2014.0,4.99,1
Wastelands Interactive,2009.0,4.99,1
Humongous Entertainment,2003.0,6.99,1
Humongous Entertainment,1999.0,4.99,1
Humongous Entertainment,1998.0,4.99,1
Humongous Entertainment,2000.0,4.99,1
Silden,2013.0,9.99,1
Humongous Entertainment,2001.0,6.99,1
Colossal Games,2014.0,4.99,1
Ironsun Studios,2014.0,4.99,1
Volition Inc,2014.0,9.99,1
"YOTSUBANE,Adventure Planning Service",2014.0,9.99,1
"YOTSUBANE,AdventurePlanningService",2014.0,4.99,1
Slitherine Ltd.,2014.0,39.99,1
Jujubee S.A.,2014.0,4.99,1
Microblast Games,2014.0,0.99,1
Proxy Studios,2013.0,29.99,1
Ian Snyder,2014.0,9.99,1
Silden,2013.0,4.99,1
Edelweiss,2014.0,19.99,1
Giant Box Games,2014.0,0.99,1
Cryo Interactive,2003.0,4.99,1
ProjectorGames,2014.0,4.99,1
Third Wire Productions,2006.0,9.99,1
Binary Takeover,2014.0,9.99,1
Airtight Games,2014.0,29.99,1
Key17 Games,2012.0,4.99,1
Big Head Games,2013.0,12.99,1
Sourena Game Studio,2014.0,19.99,1
"Expansive Worlds,Avalanche Studios",2014.0,0.0,1
SCS Software,2007.0,7.99,1
"Nicalis, Inc.",2014.0,14.99,1
"Trion Worlds, Inc.",2014.0,0.0,1
Vector Games,2014.0,3.99,1
Glass Knuckle Games,2014.0,6.99,1
Pavel Bulatov,2013.0,5.99,1
SCS Software,2011.0,4.99,1
Dreamworlds,2014.0,4.99,1
Dovetail Games,2014.0,19.99,1
Creative Assembly,2014.0,7.99,1
Phenomenon Games,2014.0,6.99,1
Krillbite Studio,2017.0,16.99,1
Treyarch,2014.0,1.99,1
Treyarch,2014.0,1.99,1
Treyarch,2014.0,1.99,1
Humongous Entertainment,1999.0,6.99,1
Humongous Entertainment,2003.0,6.99,1
Humongous Entertainment,1998.0,6.99,1
Axis Game Factory,2014.0,14.99,1
Humongous Entertainment,1998.0,4.99,1
Treyarch,2014.0,1.99,1
Sebastien Bini,2014.0,14.99,1
The Working Parts,2014.0,1.99,1
Code Force,2014.0,59.99,1
"Sparpweed,Codeglue",2014.0,11.99,1
Ubisoft,2014.0,29.99,1
Ubisoft Montreal,2014.0,19.99,1
Square Enix,2014.0,15.99,1
Magnetic Realms,2014.0,4.99,1
Arkedo,2014.0,2.99,1
InsGames,2014.0,5.99,1
"Vagabond Dog,Laser Destroyer Team",2014.0,4.99,1
Dovetail Games,2014.0,19.99,1
Nomad Games,2014.0,9.99,1
Sproing,2014.0,9.99,1
Infinity Ward,2014.0,3.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,2.99,1
Infinity Ward,2014.0,2.99,1
Infinity Ward,2014.0,3.99,1
Alawar,2013.0,6.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Noble Empire Corp.,2014.0,4.99,1
Noble Empire Corp.,2014.0,49.99,1
Noble Empire Corp.,2014.0,14.99,1
Freegamer,2014.0,4.99,1
Eko Software,2014.0,1.99,1
Gone North Games,2014.0,12.99,1
Smudged Cat Games Ltd,2014.0,4.99,1
Nowhere Studios,2014.0,19.99,1
Genee Network,2014.0,0.99,1
Jonathan Yandel,2014.0,3.99,1
Infinity Ward,2014.0,1.99,1
Infinity Ward,2014.0,1.99,1
Firebase Industries Ltd.,2014.0,9.99,1
"World-Loom,Nitreal",2014.0,9.99,1
kunst-stoff GmbH,2014.0,4.99,1
Machine Games,2014.0,19.99,1
SCS Software,2014.0,0.99,1
Peoleo Entertainment,2014.0,34.99,1
SCS Software,2014.0,0.99,1
Defrost Games,2014.0,14.99,1
Supergiant Games,2014.0,19.99,1
SCS Software,2014.0,0.99,1
Peter Moorhead,2014.0,0.99,1
Opus,2014.0,0.99,1
The Game Kitchen,2014.0,9.99,1
Onson Soft,2008.0,0.0,1
Angry Mob Games,,6.99,1
Toxic Games,2014.0,9.99,1
Team17 Digital Ltd,2014.0,19.99,1
Chris Sawyer Productions,2002.0,9.99,1
Chris Sawyer Productions,1999.0,5.99,1
Noble Empire Corp.,2014.0,0.0,1
Secret Exit Ltd.,2014.0,9.99,1
candyrocketstudio,2014.0,0.0,1
VIS - Visual Imagination Software,2014.0,19.99,1
Smolders,2014.0,3.99,1
Press Play,2014.0,14.99,1
Vagabond Dog,2014.0,9.99,1
"Holy Warp,Black Wing Foundation",2014.0,4.99,1
Utopian World of Sandwiches,2014.0,6.99,1
"Holy Warp,Black Wing Foundation",2014.0,9.99,1
DL Softworks,2014.0,6.99,1
Orange_Juice,2013.0,6.99,1
Zootfly,2007.0,9.99,1
Meteoric Games,2014.0,9.99,1
"KOEI TECMO GAMES CO., LTD.",2014.0,49.99,1
Hapa Games,2014.0,9.99,1
Gogii Games,2012.0,4.99,1
Gogii Games,2010.0,4.99,1
Centauri Production,2014.0,24.99,1
Microids,2002.0,2.99,1
Gogii Games,2007.0,4.99,1
Osumia Games,2015.0,14.99,1
Over the Top Games,2014.0,12.99,1
SomaSim,2014.0,14.99,1
3D Realms (Apogee Software),1991.0,4.99,1
Winter Wolves,2014.0,0.99,1
Winter Wolves,2011.0,18.99,1
Beavis Soft,1994.0,4.99,1
3D Realms (Apogee Software),1997.0,9.99,1
Terminal Reality,1995.0,6.99,1
Redwood Games,1992.0,4.99,1
3D Realms,1996.0,0.0,1
3D Realms (Apogee Software),1992.0,4.99,1
3D Realms (Apogee Software),1995.0,4.99,1
Cygnus Studios,1994.0,4.99,1
3D Realms (Apogee Software),1994.0,6.99,1
3D Realms (Apogee Software),1991.0,4.99,1
Infinity Ward,2014.0,14.99,1
Big Finish Games,2014.0,19.99,1
Grip Games,2014.0,4.99,1
BattleGoat Studios,2014.0,12.99,1
Pointscape,2014.0,4.99,1
Visual Outbreak,2014.0,19.99,1
Himalaya Studios,2006.0,9.99,1
3D Realms (Apogee Software),1993.0,4.99,1
"SmiteWorks USA, LLC",2014.0,9.99,1
3D Realms (Apogee Software),1993.0,2.99,1
"SmiteWorks USA, LLC",2014.0,9.99,1
Redwood Games,1992.0,4.99,1
Oryx Design Lab,2014.0,0.0,1
Animation F/X,1994.0,4.99,1
Humongous Entertainment,1993.0,6.99,1
AwesomeBlade,2014.0,3.99,1
"Masangsoft, Inc.",2014.0,0.0,1
MoaCube,2012.0,19.99,1
Digital Reality,2002.0,4.99,1
"Dracue, Co. ltd",2014.0,14.99,1
Idea Factory,2014.0,4.99,1
Unknown Worlds Entertainment,2014.0,4.99,1
Digital Reality,2014.0,4.99,1
"tinyBuild,MrFuby",2014.0,3.99,1
Humongous Entertainment,1996.0,4.99,1
Humongous Entertainment,1999.0,6.99,1
Humongous Entertainment,1996.0,4.99,1
Humongous Entertainment,1998.0,6.99,1
TawStudio Entertainment,2013.0,2.99,1
Humongous Entertainment,1996.0,6.99,1
Iron Bit,2014.0,14.99,1
"Holy Warp,Black Wing Foundation",2014.0,9.99,1
OPQAM,2014.0,9.99,1
